STATISTIC,STATISTIC Label,TLIST(A1),Year,C02076V02508,Age Group,C02199V02655,Sex,UNIT,VALUE
PEA01,Population Estimates (Persons in April),2018,2018,300,15 - 19 years,-,Both sexes,Thousand,318.1
PEA01,Population Estimates (Persons in April),2018,2018,300,15 - 19 years,1,Male,Thousand,162.1
PEA01,Population Estimates (Persons in April),2018,2018,300,15 - 19 years,2,Female,Thousand,156
PEA01,Population Estimates (Persons in April),2018,2018,365,20 - 24 years,-,Both sexes,Thousand,291.2
PEA01,Population Estimates (Persons in April),2018,2018,365,20 - 24 years,1,Male,Thousand,148.3
PEA01,Population Estimates (Persons in April),2018,2018,365,20 - 24 years,2,Female,Thousand,142.9
PEA01,Population Estimates (Persons in April),2018,2018,410,25 - 29 years,-,Both sexes,Thousand,293.4
PEA01,Population Estimates (Persons in April),2018,2018,410,25 - 29 years,1,Male,Thousand,146.6
PEA01,Population Estimates (Persons in April),2018,2018,410,25 - 29 years,2,Female,Thousand,146.8
PEA01,Population Estimates (Persons in April),2018,2018,440,30 - 34 years,-,Both sexes,Thousand,337.7
PEA01,Population Estimates (Persons in April),2018,2018,440,30 - 34 years,1,Male,Thousand,162.2
PEA01,Population Estimates (Persons in April),2018,2018,440,30 - 34 years,2,Female,Thousand,175.5
PEA01,Population Estimates (Persons in April),2018,2018,460,35 - 39 years,-,Both sexes,Thousand,400.6
PEA01,Population Estimates (Persons in April),2018,2018,460,35 - 39 years,1,Male,Thousand,193.9
PEA01,Population Estimates (Persons in April),2018,2018,460,35 - 39 years,2,Female,Thousand,206.7
PEA01,Population Estimates (Persons in April),2018,2018,475,40 - 44 years,-,Both sexes,Thousand,371
PEA01,Population Estimates (Persons in April),2018,2018,475,40 - 44 years,1,Male,Thousand,183.2
PEA01,Population Estimates (Persons in April),2018,2018,475,40 - 44 years,2,Female,Thousand,187.9
PEA01,Population Estimates (Persons in April),2018,2018,495,45 - 49 years,-,Both sexes,Thousand,343.5
PEA01,Population Estimates (Persons in April),2018,2018,495,45 - 49 years,1,Male,Thousand,171.5
PEA01,Population Estimates (Persons in April),2018,2018,495,45 - 49 years,2,Female,Thousand,172
PEA01,Population Estimates (Persons in April),2018,2018,515,50 - 54 years,-,Both sexes,Thousand,308.6
PEA01,Population Estimates (Persons in April),2018,2018,515,50 - 54 years,1,Male,Thousand,153
PEA01,Population Estimates (Persons in April),2018,2018,515,50 - 54 years,2,Female,Thousand,155.7
PEA01,Population Estimates (Persons in April),2018,2018,530,55 - 59 years,-,Both sexes,Thousand,281.6
PEA01,Population Estimates (Persons in April),2018,2018,530,55 - 59 years,1,Male,Thousand,139.2
PEA01,Population Estimates (Persons in April),2018,2018,530,55 - 59 years,2,Female,Thousand,142.3
PEA01,Population Estimates (Persons in April),2018,2018,550,60 - 64 years,-,Both sexes,Thousand,248.3
PEA01,Population Estimates (Persons in April),2018,2018,550,60 - 64 years,1,Male,Thousand,123.2
PEA01,Population Estimates (Persons in April),2018,2018,550,60 - 64 years,2,Female,Thousand,125.2
PEA01,Population Estimates (Persons in April),2018,2018,565,65 - 69 years,-,Both sexes,Thousand,217.8
PEA01,Population Estimates (Persons in April),2018,2018,565,65 - 69 years,1,Male,Thousand,107.8
PEA01,Population Estimates (Persons in April),2018,2018,565,65 - 69 years,2,Female,Thousand,110
PEA01,Population Estimates (Persons in April),2018,2018,580,70 - 74 years,-,Both sexes,Thousand,178.8
PEA01,Population Estimates (Persons in April),2018,2018,580,70 - 74 years,1,Male,Thousand,87.8
PEA01,Population Estimates (Persons in April),2018,2018,580,70 - 74 years,2,Female,Thousand,90.9
PEA01,Population Estimates (Persons in April),2018,2018,595,75 - 79 years,-,Both sexes,Thousand,122.6
PEA01,Population Estimates (Persons in April),2018,2018,595,75 - 79 years,1,Male,Thousand,57.9
PEA01,Population Estimates (Persons in April),2018,2018,595,75 - 79 years,2,Female,Thousand,64.6
PEA01,Population Estimates (Persons in April),2018,2018,610,80 - 84 years,-,Both sexes,Thousand,85.5
PEA01,Population Estimates (Persons in April),2018,2018,610,80 - 84 years,1,Male,Thousand,37.7
PEA01,Population Estimates (Persons in April),2018,2018,610,80 - 84 years,2,Female,Thousand,47.8
PEA01,Population Estimates (Persons in April),2018,2018,630,85 years and over,-,Both sexes,Thousand,71.8
PEA01,Population Estimates (Persons in April),2018,2018,630,85 years and over,1,Male,Thousand,25.8
PEA01,Population Estimates (Persons in April),2018,2018,630,85 years and over,2,Female,Thousand,46
PEA01,Population Estimates (Persons in April),2019,2019,205,0 - 4 years,-,Both sexes,Thousand,315
PEA01,Population Estimates (Persons in April),2019,2019,205,0 - 4 years,1,Male,Thousand,161.3
PEA01,Population Estimates (Persons in April),2019,2019,205,0 - 4 years,2,Female,Thousand,153.7
PEA01,Population Estimates (Persons in April),2019,2019,245,5 - 9 years,-,Both sexes,Thousand,355.9
PEA01,Population Estimates (Persons in April),2019,2019,245,5 - 9 years,1,Male,Thousand,182.6
PEA01,Population Estimates (Persons in April),2019,2019,245,5 - 9 years,2,Female,Thousand,173.3
PEA01,Population Estimates (Persons in April),2019,2019,265,10 - 14 years,-,Both sexes,Thousand,344.7
PEA01,Population Estimates (Persons in April),2019,2019,265,10 - 14 years,1,Male,Thousand,176.9
PEA01,Population Estimates (Persons in April),2019,2019,265,10 - 14 years,2,Female,Thousand,167.7
PEA01,Population Estimates (Persons in April),2019,2019,300,15 - 19 years,-,Both sexes,Thousand,322.1
PEA01,Population Estimates (Persons in April),2019,2019,300,15 - 19 years,1,Male,Thousand,163.3
PEA01,Population Estimates (Persons in April),2019,2019,300,15 - 19 years,2,Female,Thousand,158.7
PEA01,Population Estimates (Persons in April),2019,2019,365,20 - 24 years,-,Both sexes,Thousand,301.7
PEA01,Population Estimates (Persons in April),2019,2019,365,20 - 24 years,1,Male,Thousand,153.6
PEA01,Population Estimates (Persons in April),2019,2019,365,20 - 24 years,2,Female,Thousand,148.1
PEA01,Population Estimates (Persons in April),2019,2019,410,25 - 29 years,-,Both sexes,Thousand,291.5
PEA01,Population Estimates (Persons in April),2019,2019,410,25 - 29 years,1,Male,Thousand,146.5
PEA01,Population Estimates (Persons in April),2019,2019,410,25 - 29 years,2,Female,Thousand,145
PEA01,Population Estimates (Persons in April),2019,2019,440,30 - 34 years,-,Both sexes,Thousand,333.7
PEA01,Population Estimates (Persons in April),2019,2019,440,30 - 34 years,1,Male,Thousand,161.5
PEA01,Population Estimates (Persons in April),2019,2019,440,30 - 34 years,2,Female,Thousand,172.2
PEA01,Population Estimates (Persons in April),2019,2019,460,35 - 39 years,-,Both sexes,Thousand,399.6
PEA01,Population Estimates (Persons in April),2019,2019,460,35 - 39 years,1,Male,Thousand,192.9
PEA01,Population Estimates (Persons in April),2019,2019,460,35 - 39 years,2,Female,Thousand,206.6
PEA01,Population Estimates (Persons in April),2019,2019,475,40 - 44 years,-,Both sexes,Thousand,381.2
PEA01,Population Estimates (Persons in April),2019,2019,475,40 - 44 years,1,Male,Thousand,187.2
PEA01,Population Estimates (Persons in April),2019,2019,475,40 - 44 years,2,Female,Thousand,194.1
PEA01,Population Estimates (Persons in April),2019,2019,495,45 - 49 years,-,Both sexes,Thousand,354.4
PEA01,Population Estimates (Persons in April),2019,2019,495,45 - 49 years,1,Male,Thousand,176.6
PEA01,Population Estimates (Persons in April),2019,2019,495,45 - 49 years,2,Female,Thousand,177.8
PEA01,Population Estimates (Persons in April),2019,2019,515,50 - 54 years,-,Both sexes,Thousand,313.4
PEA01,Population Estimates (Persons in April),2019,2019,515,50 - 54 years,1,Male,Thousand,156
PEA01,Population Estimates (Persons in April),2019,2019,515,50 - 54 years,2,Female,Thousand,157.4
PEA01,Population Estimates (Persons in April),2019,2019,530,55 - 59 years,-,Both sexes,Thousand,288.1
PEA01,Population Estimates (Persons in April),2019,2019,530,55 - 59 years,1,Male,Thousand,142.1
PEA01,Population Estimates (Persons in April),2019,2019,530,55 - 59 years,2,Female,Thousand,146
PEA01,Population Estimates (Persons in April),2019,2019,550,60 - 64 years,-,Both sexes,Thousand,255.9
PEA01,Population Estimates (Persons in April),2019,2019,550,60 - 64 years,1,Male,Thousand,126.8
PEA01,Population Estimates (Persons in April),2019,2019,550,60 - 64 years,2,Female,Thousand,129.1
PEA01,Population Estimates (Persons in April),2019,2019,565,65 - 69 years,-,Both sexes,Thousand,221.6
PEA01,Population Estimates (Persons in April),2019,2019,565,65 - 69 years,1,Male,Thousand,109.5
PEA01,Population Estimates (Persons in April),2019,2019,565,65 - 69 years,2,Female,Thousand,112.1
PEA01,Population Estimates (Persons in April),2019,2019,580,70 - 74 years,-,Both sexes,Thousand,187.1
PEA01,Population Estimates (Persons in April),2019,2019,580,70 - 74 years,1,Male,Thousand,91.3
PEA01,Population Estimates (Persons in April),2019,2019,580,70 - 74 years,2,Female,Thousand,95.8
PEA01,Population Estimates (Persons in April),2019,2019,595,75 - 79 years,-,Both sexes,Thousand,130.3
PEA01,Population Estimates (Persons in April),2019,2019,595,75 - 79 years,1,Male,Thousand,61.9
PEA01,Population Estimates (Persons in April),2019,2019,595,75 - 79 years,2,Female,Thousand,68.4
PEA01,Population Estimates (Persons in April),2019,2019,610,80 - 84 years,-,Both sexes,Thousand,88.2
PEA01,Population Estimates (Persons in April),2019,2019,610,80 - 84 years,1,Male,Thousand,39.1
PEA01,Population Estimates (Persons in April),2019,2019,610,80 - 84 years,2,Female,Thousand,49.1
PEA01,Population Estimates (Persons in April),2019,2019,630,85 years and over,-,Both sexes,Thousand,74.1
PEA01,Population Estimates (Persons in April),2019,2019,630,85 years and over,1,Male,Thousand,27.2
PEA01,Population Estimates (Persons in April),2019,2019,630,85 years and over,2,Female,Thousand,46.9
PEA01,Population Estimates (Persons in April),2020,2020,205,0 - 4 years,-,Both sexes,Thousand,308.7
PEA01,Population Estimates (Persons in April),2020,2020,205,0 - 4 years,1,Male,Thousand,158.8
PEA01,Population Estimates (Persons in April),2020,2020,205,0 - 4 years,2,Female,Thousand,150
PEA01,Population Estimates (Persons in April),2020,2020,245,5 - 9 years,-,Both sexes,Thousand,350.2
PEA01,Population Estimates (Persons in April),2020,2020,245,5 - 9 years,1,Male,Thousand,179.6
PEA01,Population Estimates (Persons in April),2020,2020,245,5 - 9 years,2,Female,Thousand,170.6
PEA01,Population Estimates (Persons in April),2020,2020,265,10 - 14 years,-,Both sexes,Thousand,354.7
PEA01,Population Estimates (Persons in April),2020,2020,265,10 - 14 years,1,Male,Thousand,181.6
PEA01,Population Estimates (Persons in April),2020,2020,265,10 - 14 years,2,Female,Thousand,173.2
PEA01,Population Estimates (Persons in April),2020,2020,300,15 - 19 years,-,Both sexes,Thousand,327.4
PEA01,Population Estimates (Persons in April),2020,2020,300,15 - 19 years,1,Male,Thousand,166.4
PEA01,Population Estimates (Persons in April),2020,2020,300,15 - 19 years,2,Female,Thousand,161
PEA01,Population Estimates (Persons in April),2020,2020,365,20 - 24 years,-,Both sexes,Thousand,310.5
PEA01,Population Estimates (Persons in April),2020,2020,365,20 - 24 years,1,Male,Thousand,158.4
PEA01,Population Estimates (Persons in April),2020,2020,365,20 - 24 years,2,Female,Thousand,152.1
PEA01,Population Estimates (Persons in April),2020,2020,410,25 - 29 years,-,Both sexes,Thousand,296.4
PEA01,Population Estimates (Persons in April),2020,2020,410,25 - 29 years,1,Male,Thousand,148.1
PEA01,Population Estimates (Persons in April),2020,2020,410,25 - 29 years,2,Female,Thousand,148.3
PEA01,Population Estimates (Persons in April),2020,2020,440,30 - 34 years,-,Both sexes,Thousand,331.6
PEA01,Population Estimates (Persons in April),2020,2020,440,30 - 34 years,1,Male,Thousand,161.2
PEA01,Population Estimates (Persons in April),2020,2020,440,30 - 34 years,2,Female,Thousand,170.3
PEA01,Population Estimates (Persons in April),2020,2020,460,35 - 39 years,-,Both sexes,Thousand,389.8
PEA01,Population Estimates (Persons in April),2020,2020,460,35 - 39 years,1,Male,Thousand,188.1
PEA01,Population Estimates (Persons in April),2020,2020,460,35 - 39 years,2,Female,Thousand,201.7
PEA01,Population Estimates (Persons in April),2020,2020,475,40 - 44 years,-,Both sexes,Thousand,394.3
PEA01,Population Estimates (Persons in April),2020,2020,475,40 - 44 years,1,Male,Thousand,193.5
PEA01,Population Estimates (Persons in April),2020,2020,475,40 - 44 years,2,Female,Thousand,200.8
PEA01,Population Estimates (Persons in April),2020,2020,495,45 - 49 years,-,Both sexes,Thousand,362.6
PEA01,Population Estimates (Persons in April),2020,2020,495,45 - 49 years,1,Male,Thousand,180.1
PEA01,Population Estimates (Persons in April),2020,2020,495,45 - 49 years,2,Female,Thousand,182.6
PEA01,Population Estimates (Persons in April),2020,2020,515,50 - 54 years,-,Both sexes,Thousand,319.9
PEA01,Population Estimates (Persons in April),2020,2020,515,50 - 54 years,1,Male,Thousand,159.4
PEA01,Population Estimates (Persons in April),2020,2020,515,50 - 54 years,2,Female,Thousand,160.5
PEA01,Population Estimates (Persons in April),2020,2020,530,55 - 59 years,-,Both sexes,Thousand,296
PEA01,Population Estimates (Persons in April),2020,2020,530,55 - 59 years,1,Male,Thousand,145.8
PEA01,Population Estimates (Persons in April),2020,2020,530,55 - 59 years,2,Female,Thousand,150.2
PEA01,Population Estimates (Persons in April),2020,2020,550,60 - 64 years,-,Both sexes,Thousand,261.6
PEA01,Population Estimates (Persons in April),2020,2020,550,60 - 64 years,1,Male,Thousand,128.9
PEA01,Population Estimates (Persons in April),2020,2020,550,60 - 64 years,2,Female,Thousand,132.7
PEA01,Population Estimates (Persons in April),2020,2020,565,65 - 69 years,-,Both sexes,Thousand,228.7
PEA01,Population Estimates (Persons in April),2020,2020,565,65 - 69 years,1,Male,Thousand,113
PEA01,Population Estimates (Persons in April),2020,2020,565,65 - 69 years,2,Female,Thousand,115.8
PEA01,Population Estimates (Persons in April),2020,2020,580,70 - 74 years,-,Both sexes,Thousand,192.5
PEA01,Population Estimates (Persons in April),2020,2020,580,70 - 74 years,1,Male,Thousand,94.3
PEA01,Population Estimates (Persons in April),2020,2020,580,70 - 74 years,2,Female,Thousand,98.2
PEA01,Population Estimates (Persons in April),2020,2020,595,75 - 79 years,-,Both sexes,Thousand,138.5
PEA01,Population Estimates (Persons in April),2020,2020,595,75 - 79 years,1,Male,Thousand,65.9
PEA01,Population Estimates (Persons in April),2020,2020,595,75 - 79 years,2,Female,Thousand,72.6
PEA01,Population Estimates (Persons in April),2020,2020,610,80 - 84 years,-,Both sexes,Thousand,90.8
PEA01,Population Estimates (Persons in April),2020,2020,610,80 - 84 years,1,Male,Thousand,40.7
PEA01,Population Estimates (Persons in April),2020,2020,610,80 - 84 years,2,Female,Thousand,50.1
PEA01,Population Estimates (Persons in April),2020,2020,630,85 years and over,-,Both sexes,Thousand,75.6
PEA01,Population Estimates (Persons in April),2020,2020,630,85 years and over,1,Male,Thousand,28
PEA01,Population Estimates (Persons in April),2020,2020,630,85 years and over,2,Female,Thousand,47.6
PEA01,Population Estimates (Persons in April),2021,2021,205,0 - 4 years,-,Both sexes,Thousand,300.9
PEA01,Population Estimates (Persons in April),2021,2021,205,0 - 4 years,1,Male,Thousand,154.1
PEA01,Population Estimates (Persons in April),2021,2021,205,0 - 4 years,2,Female,Thousand,146.8
PEA01,Population Estimates (Persons in April),2021,2021,245,5 - 9 years,-,Both sexes,Thousand,342.7
PEA01,Population Estimates (Persons in April),2021,2021,245,5 - 9 years,1,Male,Thousand,176
PEA01,Population Estimates (Persons in April),2021,2021,245,5 - 9 years,2,Female,Thousand,166.7
PEA01,Population Estimates (Persons in April),2021,2021,265,10 - 14 years,-,Both sexes,Thousand,364
PEA01,Population Estimates (Persons in April),2021,2021,265,10 - 14 years,1,Male,Thousand,185.6
PEA01,Population Estimates (Persons in April),2021,2021,265,10 - 14 years,2,Female,Thousand,178.5
PEA01,Population Estimates (Persons in April),2021,2021,300,15 - 19 years,-,Both sexes,Thousand,329
PEA01,Population Estimates (Persons in April),2021,2021,300,15 - 19 years,1,Male,Thousand,167.6
PEA01,Population Estimates (Persons in April),2021,2021,300,15 - 19 years,2,Female,Thousand,161.4
PEA01,Population Estimates (Persons in April),2021,2021,365,20 - 24 years,-,Both sexes,Thousand,311.4
PEA01,Population Estimates (Persons in April),2021,2021,365,20 - 24 years,1,Male,Thousand,158.3
PEA01,Population Estimates (Persons in April),2021,2021,365,20 - 24 years,2,Female,Thousand,153.1
PEA01,Population Estimates (Persons in April),2021,2021,410,25 - 29 years,-,Both sexes,Thousand,294.8
PEA01,Population Estimates (Persons in April),2021,2021,410,25 - 29 years,1,Male,Thousand,147.5
PEA01,Population Estimates (Persons in April),2021,2021,410,25 - 29 years,2,Female,Thousand,147.3
PEA01,Population Estimates (Persons in April),2021,2021,440,30 - 34 years,-,Both sexes,Thousand,330.5
